FlightDate,Reporting_Airline,Flight_Number_Reporting_Airline,Origin,Dest,CRSDepTime,CRSArrTime,CRSElapsedTime,DepDelay,ArrDelay,Cancelled,Diverted
2025-01-04,DL,638,BOS,ATL,1735,2047,192.00,27.00,-7.00,0.00,0.00
2025-01-04,DL,385,BOS,ATL,1835,2145,190.00,50.00,18.00,0.00,0.00
2025-01-04,DL,1680,BOS,ATL,1935,2231,176.00,-1.00,-17.00,0.00,0.00
2025-01-04,DL,900,BOS,ATL,2038,2341,183.00,40.00,14.00,0.00,0.00
2025-01-04,DL,341,DEN,ATL,0600,1056,176.00,69.00,66.00,0.00,0.00
2025-01-04,DL,431,DEN,ATL,0705,1159,174.00,8.00,9.00,0.00,0.00
2025-01-04,DL,957,DEN,ATL,0805,1305,180.00,18.00,24.00,0.00,0.00
2025-01-04,DL,2781,DEN,ATL,1051,1542,171.00,58.00,61.00,0.00,0.00
2025-01-04,DL,995,DEN,ATL,1247,1738,171.00,8.00,0.00,0.00,0.00
2025-01-04,DL,706,DEN,ATL,1418,1916,178.00,33.00,37.00,0.00,0.00
2025-01-04,DL,396,DEN,ATL,1627,2121,174.00,9.00,14.00,0.00,0.00
2025-01-04,DL,519,DEN,ATL,1840,2332,172.00,7.00,50.00,0.00,0.00
2025-01-04,DL,390,LAX,ATL,0620,1328,248.00,-7.00,-14.00,0.00,0.00
2025-01-04,DL,782,LAX,ATL,0725,1432,247.00,-1.00,-15.00,0.00,0.00
2025-01-04,DL,515,LAX,ATL,0825,1534,249.00,12.00,9.00,0.00,0.00
2025-01-04,DL,327,LAX,ATL,0930,1649,259.00,99.00,100.00,0.00,0.00
2025-01-04,DL,528,LAX,ATL,1050,1814,264.00,144.00,146.00,0.00,0.00
2025-01-04,DL,395,LAX,ATL,1215,1927,252.00,57.00,60.00,0.00,0.00
2025-01-04,DL,715,LAX,ATL,1415,2124,249.00,-4.00,-18.00,0.00,0.00
2025-01-04,DL,471,LAX,ATL,1615,2331,256.00,1.00,-15.00,0.00,0.00
2025-01-04,DL,783,LAX,ATL,2159,0516,257.00,-2.00,-25.00,0.00,0.00
2025-01-04,DL,899,LAX,ATL,2259,0612,253.00,70.00,63.00,0.00,0.00
2025-01-04,DL,320,LAX,ATL,2359,0721,262.00,18.00,-1.00,0.00,0.00
2025-01-04,DL,1264,ORD,ATL,0540,0844,124.00,-6.00,-37.00,0.00,0.00
2025-01-04,DL,1247,ORD,ATL,0705,1010,125.00,-6.00,-22.00,0.00,0.00
2025-01-04,DL,1178,ORD,ATL,1000,1310,130.00,-2.00,-33.00,0.00,0.00
2025-01-04,DL,1147,ORD,ATL,1240,1539,119.00,28.00,6.00,0.00,0.00
2025-01-04,DL,1477,ORD,ATL,1520,1819,119.00,4.00,-12.00,0.00,0.00
2025-01-04,DL,2738,ORD,ATL,1725,2026,121.00,-3.00,-22.00,0.00,0.00
2025-01-04,DL,2879,ORD,ATL,2005,2306,121.00,27.00,10.00,0.00,0.00
2025-01-04,DL,569,SEA,ATL,0615,1402,287.00,35.00,22.00,0.00,0.00
2025-01-04,DL,562,SEA,ATL,0820,1616,296.00,0.00,-30.00,0.00,0.00
2025-01-04,DL,554,SEA,ATL,1015,1813,298.00,28.00,11.00,0.00,0.00
2025-01-04,DL,542,SEA,ATL,1155,1950,295.00,-4.00,-28.00,0.00,0.00
2025-01-04,DL,552,SEA,ATL,1545,2332,287.00,-10.00,-23.00,0.00,0.00
2025-01-04,DL,567,SEA,ATL,2245,0630,285.00,5.00,-13.00,0.00,0.00
2025-01-05,DL,987,ATL,BOS,0705,0946,161.00,-4.00,-26.00,0.00,0.00
2025-01-05,DL,996,ATL,LAX,0725,0940,315.00,-1.00,-27.00,0.00,0.00
2025-01-05,DL,1178,ATL,ORD,0730,0840,130.00,-4.00,-15.00,0.00,0.00
2025-01-05,DL,444,ATL,SEA,0750,1045,355.00,-5.00,-29.00,0.00,0.00
2025-01-05,DL,346,ATL,DEN,0800,0927,207.00,-3.00,-10.00,0.00,0.00
2025-01-05,DL,849,ATL,BOS,0821,1058,157.00,10.00,-7.00,0.00,0.00
2025-01-05,DL,898,ATL,LAX,0855,1050,295.00,-1.00,9.00,0.00,0.00
2025-01-05,DL,774,ATL,SEA,0940,1230,350.00,31.00,6.00,0.00,0.00
2025-01-05,DL,855,ATL,BOS,1000,1229,149.00,-6.00,-18.00,0.00,0.00
2025-01-05,DL,995,ATL,DEN,1010,1142,212.00,1.00,-11.00,0.00,0.00
2025-01-05,DL,1147,ATL,ORD,1019,1126,127.00,0.00,6.00,0.00,0.00
2025-01-05,DL,501,ATL,LAX,1039,1253,314.00,-2.00,-17.00,0.00,0.00
2025-01-05,DL,862,ATL,BOS,1130,1404,154.00,7.00,-10.00,0.00,0.00
2025-01-05,DL,629,ATL,SEA,1149,1436,347.00,74.00,33.00,0.00,0.00
2025-01-05,DL,706,ATL,DEN,1151,1313,202.00,-2.00,-9.00,0.00,0.00
2025-01-05,DL,687,ATL,LAX,1240,1434,294.00,65.00,67.00,0.00,0.00
2025-01-05,DL,350,ATL,BOS,1244,1517,153.00,0.00,-18.00,0.00,0.00
2025-01-05,DL,1477,ATL,ORD,1250,1352,122.00,-2.00,9.00,0.00,0.00
2025-01-05,DL,396,ATL,DEN,1355,1515,200.00,6.00,1.00,0.00,0.00
2025-01-05,DL,481,ATL,SEA,1430,1713,343.00,4.00,-25.00,0.00,0.00
2025-01-05,DL,753,ATL,LAX,1445,1649,304.00,0.00,-7.00,0.00,0.00
2025-01-05,DL,2738,ATL,ORD,1510,1612,122.00,-2.00,-13.00,0.00,0.00
2025-01-05,DL,301,ATL,LAX,1550,1745,295.00,13.00,2.00,0.00,0.00
2025-01-05,DL,519,ATL,DEN,1554,1716,202.00,-1.00,-8.00,0.00,0.00
2025-01-05,DL,821,ATL,BOS,1652,1919,147.00,-3.00,8.00,0.00,0.00
2025-01-05,DL,502,ATL,LAX,1655,1850,295.00,1.00,0.00,0.00,0.00
2025-01-05,DL,2879,ATL,ORD,1740,1848,128.00,-3.00,14.00,0.00,0.00
2025-01-05,DL,675,ATL,SEA,1801,2048,347.00,5.00,-42.00,0.00,0.00
2025-01-05,DL,300,ATL,BOS,1811,2048,157.00,16.00,-1.00,0.00,0.00
2025-01-05,DL,746,ATL,DEN,1812,1938,206.00,39.00,37.00,0.00,0.00
2025-01-05,DL,500,ATL,LAX,1815,2014,299.00,41.00,51.00,0.00,0.00
2025-01-05,DL,1139,ATL,ORD,2020,2120,120.00,0.00,-3.00,0.00,0.00
2025-01-05,DL,971,ATL,BOS,2050,2323,153.00,7.00,-3.00,0.00,0.00
2025-01-05,DL,493,ATL,DEN,2120,2244,204.00,47.00,37.00,0.00,0.00
2025-01-05,DL,903,ATL,SEA,2135,0024,349.00,-1.00,-50.00,0.00,0.00
2025-01-05,DL,319,ATL,LAX,2140,2353,313.00,10.00,-5.00,0.00,0.00
2025-01-05,DL,865,ATL,BOS,2225,0057,152.00,-1.00,-20.00,0.00,0.00
2025-01-05,DL,1199,ATL,ORD,2250,2353,123.00,7.00,,0.00,1.00
2025-01-05,DL,695,BOS,ATL,0540,0850,190.00,9.00,-9.00,0.00,0.00
2025-01-05,DL,923,BOS,ATL,0655,0957,182.00,-7.00,-23.00,0.00,0.00
2025-01-05,DL,456,BOS,ATL,0834,1140,186.00,-1.00,-8.00,0.00,0.00
2025-01-05,DL,376,BOS,ATL,1208,1510,182.00,5.00,12.00,0.00,0.00
2025-01-05,DL,322,BOS,ATL,1400,1702,182.00,1.00,-8.00,0.00,0.00
2025-01-05,DL,963,BOS,ATL,1630,1937,187.00,-3.00,-8.00,0.00,0.00
2025-01-05,DL,638,BOS,ATL,1735,2047,192.00,-1.00,-7.00,0.00,0.00
2025-01-05,DL,385,BOS,ATL,1923,2230,187.00,35.00,43.00,0.00,0.00
2025-01-05,DL,900,BOS,ATL,2038,2332,174.00,52.00,47.00,0.00,0.00
2025-01-05,DL,341,DEN,ATL,0600,1056,176.00,6.00,19.00,0.00,0.00
2025-01-05,DL,431,DEN,ATL,0700,1154,174.00,16.00,19.00,0.00,0.00
2025-01-05,DL,957,DEN,ATL,0805,1305,180.00,11.00,12.00,0.00,0.00
2025-01-05,DL,2781,DEN,ATL,1051,1542,171.00,-4.00,-16.00,0.00,0.00
2025-01-05,DL,995,DEN,ATL,1247,1738,171.00,-2.00,5.00,0.00,0.00
2025-01-05,DL,706,DEN,ATL,1418,1916,178.00,4.00,3.00,0.00,0.00
2025-01-05,DL,396,DEN,ATL,1620,2114,174.00,2.00,4.00,0.00,0.00
2025-01-05,DL,519,DEN,ATL,1821,2314,173.00,4.00,-7.00,0.00,0.00
2025-01-05,DL,390,LAX,ATL,0620,1328,248.00,1.00,-5.00,0.00,0.00
2025-01-05,DL,782,LAX,ATL,0725,1432,247.00,5.00,2.00,0.00,0.00
2025-01-05,DL,515,LAX,ATL,0825,1534,249.00,-8.00,14.00,0.00,0.00
2025-01-05,DL,327,LAX,ATL,0930,1649,259.00,-3.00,5.00,0.00,0.00
2025-01-05,DL,528,LAX,ATL,1050,1814,264.00,-3.00,1.00,0.00,0.00
2025-01-05,DL,395,LAX,ATL,1215,1927,252.00,6.00,-18.00,0.00,0.00
2025-01-05,DL,715,LAX,ATL,1415,2124,249.00,-5.00,11.00,0.00,0.00
2025-01-05,DL,471,LAX,ATL,1615,2331,256.00,-8.00,-1.00,0.00,0.00
2025-01-05,DL,783,LAX,ATL,2159,0516,257.00,-8.00,-29.00,0.00,0.00
2025-01-05,DL,899,LAX,ATL,2259,0612,253.00,3.00,-21.00,0.00,0.00
2025-01-05,DL,320,LAX,ATL,2359,0721,262.00,4.00,-13.00,0.00,0.00
2025-01-05,DL,1264,ORD,ATL,0540,0844,124.00,3.00,-18.00,0.00,0.00
2025-01-05,DL,1247,ORD,ATL,0705,1010,125.00,-4.00,-16.00,0.00,0.00
2025-01-05,DL,1178,ORD,ATL,1000,1310,130.00,-2.00,-13.00,0.00,0.00
2025-01-05,DL,1147,ORD,ATL,1240,1539,119.00,12.00,4.00,0.00,0.00
2025-01-05,DL,1477,ORD,ATL,1455,1753,118.00,8.00,2.00,0.00,0.00
2025-01-05,DL,2738,ORD,ATL,1725,2026,121.00,2.00,-7.00,0.00,0.00
2025-01-05,DL,2879,ORD,ATL,1959,2305,126.00,9.00,-1.00,0.00,0.00
2025-01-05,DL,569,SEA,ATL,0615,1402,287.00,7.00,-5.00,0.00,0.00
2025-01-05,DL,562,SEA,ATL,0820,1616,296.00,-8.00,-16.00,0.00,0.00
2025-01-05,DL,554,SEA,ATL,1015,1813,298.00,-1.00,-25.00,0.00,0.00
2025-01-05,DL,542,SEA,ATL,1155,1950,295.00,-5.00,-1.00,0.00,0.00
2025-01-05,DL,552,SEA,ATL,1555,2342,287.00,0.00,6.00,0.00,0.00
2025-01-05,DL,567,SEA,ATL,2245,0630,285.00,12.00,32.00,0.00,0.00
2025-01-06,DL,849,ATL,BOS,0710,0947,157.00,-2.00,-23.00,0.00,0.00
2025-01-06,DL,1178,ATL,ORD,0725,0835,130.00,0.00,18.00,0.00,0.00
2025-01-06,DL,996,ATL,LAX,0735,0950,315.00,1.00,-8.00,0.00,0.00
2025-01-06,DL,444,ATL,SEA,0758,1045,347.00,-1.00,-15.00,0.00,0.00
2025-01-06,DL,346,ATL,DEN,0820,0946,206.00,-2.00,-13.00,0.00,0.00
2025-01-06,DL,1147,ATL,ORD,0848,0955,127.00,50.00,67.00,0.00,0.00
2025-01-06,DL,898,ATL,LAX,0855,1055,300.00,-1.00,-14.00,0.00,0.00
2025-01-06,DL,995,ATL,DEN,0945,1112,207.00,-1.00,-13.00,0.00,0.00
2025-01-06,DL,774,ATL,SEA,0945,1231,346.00,3.00,-22.00,0.00,0.00
2025-01-06,DL,855,ATL,BOS,1000,1237,157.00,25.00,4.00,0.00,0.00
2025-01-06,DL,501,ATL,LAX,1039,1250,311.00,-2.00,-20.00,0.00,0.00
2025-01-06,DL,862,ATL,BOS,1105,1341,156.00,33.00,9.00,0.00,0.00
2025-01-06,DL,396,ATL,DEN,1121,1248,207.00,4.00,-5.00,0.00,0.00
2025-01-06,DL,629,ATL,SEA,1138,1418,340.00,-1.00,-33.00,0.00,0.00
2025-01-06,DL,350,ATL,BOS,1215,1445,150.00,-5.00,-22.00,0.00,0.00
2025-01-06,DL,895,ATL,LAX,1240,1444,304.00,-1.00,-14.00,0.00,0.00
2025-01-06,DL,1477,ATL,ORD,1240,1343,123.00,93.00,117.00,0.00,0.00
2025-01-06,DL,530,ATL,DEN,1305,1425,200.00,17.00,14.00,0.00,0.00
2025-01-06,DL,753,ATL,LAX,1410,1619,309.00,28.00,34.00,0.00,0.00
2025-01-06,DL,519,ATL,DEN,1428,1549,201.00,-3.00,-5.00,0.00,0.00
2025-01-06,DL,726,ATL,BOS,1435,1706,151.00,10.00,-6.00,0.00,0.00
2025-01-06,DL,1219,ATL,LAX,1515,1722,307.00,0.00,-4.00,0.00,0.00
2025-01-06,DL,481,ATL,SEA,1522,1800,338.00,11.00,-13.00,0.00,0.00
2025-01-06,DL,976,ATL,ORD,1530,1634,124.00,-4.00,11.00,0.00,0.00
2025-01-06,DL,301,ATL,LAX,1650,1855,305.00,1.00,2.00,0.00,0.00
2025-01-06,DL,300,ATL,BOS,1755,2031,156.00,12.00,16.00,0.00,0.00
2025-01-06,DL,746,ATL,DEN,1815,1943,208.00,-1.00,0.00,0.00,0.00
2025-01-06,DL,500,ATL,LAX,1825,2040,315.00,4.00,7.00,0.00,0.00
2025-01-06,DL,472,ATL,SEA,1923,2207,344.00,21.00,55.00,0.00,0.00
2025-01-06,DL,1139,ATL,ORD,1945,2048,123.00,15.00,13.00,0.00,0.00
2025-01-06,DL,518,ATL,BOS,1955,2231,156.00,2.00,76.00,0.00,0.00
2025-01-06,DL,493,ATL,DEN,2120,2246,206.00,43.00,56.00,0.00,0.00
2025-01-06,DL,331,ATL,LAX,2140,2347,307.00,0.00,9.00,0.00,0.00
2025-01-06,DL,865,ATL,BOS,2225,0058,153.00,54.00,32.00,0.00,0.00
2025-01-06,DL,1199,ATL,ORD,2259,2359,120.00,2.00,6.00,0.00,0.00
2025-01-06,DL,695,BOS,ATL,0540,0848,188.00,1.00,-1.00,0.00,0.00
2025-01-06,DL,923,BOS,ATL,0655,1000,185.00,-6.00,-4.00,0.00,0.00
2025-01-06,DL,456,BOS,ATL,0805,1112,187.00,-5.00,-2.00,0.00,0.00
2025-01-06,DL,973,BOS,ATL,0945,1249,184.00,0.00,3.00,0.00,0.00
2025-01-06,DL,376,BOS,ATL,1145,1446,181.00,-2.00,5.00,0.00,0.00
2025-01-06,DL,322,BOS,ATL,1347,1645,178.00,1.00,3.00,0.00,0.00
2025-01-06,DL,399,BOS,ATL,1550,1852,182.00,46.00,53.00,0.00,0.00
2025-01-06,DL,385,BOS,ATL,1835,2148,193.00,1.00,-20.00,0.00,0.00
2025-01-06,DL,341,DEN,ATL,0600,1053,173.00,10.00,10.00,0.00,0.00
2025-01-06,DL,431,DEN,ATL,0710,1200,170.00,0.00,7.00,0.00,0.00
2025-01-06,DL,346,DEN,ATL,1051,1542,171.00,-7.00,-23.00,0.00,0.00
2025-01-06,DL,995,DEN,ATL,1217,1705,168.00,3.00,-10.00,0.00,0.00
2025-01-06,DL,396,DEN,ATL,1353,1845,172.00,-5.00,-29.00,0.00,0.00
2025-01-06,DL,530,DEN,ATL,1530,2029,179.00,11.00,-16.00,0.00,0.00
2025-01-06,DL,519,DEN,ATL,1654,2149,175.00,-8.00,-14.00,0.00,0.00
2025-01-06,DL,390,LAX,ATL,0615,1324,249.00,14.00,-10.00,0.00,0.00
2025-01-06,DL,327,LAX,ATL,0715,1425,250.00,31.00,9.00,0.00,0.00
2025-01-06,DL,515,LAX,ATL,0825,1535,250.00,-6.00,-26.00,0.00,0.00
2025-01-06,DL,528,LAX,ATL,1056,1813,257.00,5.00,-16.00,0.00,0.00
2025-01-06,DL,395,LAX,ATL,1225,1930,245.00,4.00,-13.00,0.00,0.00
2025-01-06,DL,715,LAX,ATL,1415,2132,257.00,373.00,339.00,0.00,0.00
2025-01-06,DL,471,LAX,ATL,1730,0039,249.00,29.00,11.00,0.00,0.00
2025-01-06,DL,446,LAX,ATL,2155,0504,249.00,13.00,-10.00,0.00,0.00
2025-01-06,DL,899,LAX,ATL,2255,0558,243.00,52.00,43.00,0.00,0.00
2025-01-06,DL,1247,ORD,ATL,0705,1013,128.00,13.00,118.00,0.00,0.00
2025-01-06,DL,1178,ORD,ATL,0935,1237,122.00,493.00,478.00,0.00,0.00
2025-01-06,DL,1147,ORD,ATL,1105,1403,118.00,709.00,691.00,0.00,0.00
2025-01-06,DL,1477,ORD,ATL,1455,1753,118.00,201.00,204.00,0.00,0.00
2025-01-06,DL,569,SEA,ATL,0615,1358,283.00,-2.00,-19.00,0.00,0.00
2025-01-06,DL,562,SEA,ATL,0845,1631,286.00,-4.00,9.00,0.00,0.00
2025-01-06,DL,542,SEA,ATL,1200,1958,298.00,-2.00,30.00,0.00,0.00
2025-01-06,DL,567,SEA,ATL,1605,2350,285.00,-5.00,-13.00,0.00,0.00
2025-01-06,DL,652,SEA,ATL,2305,0647,282.00,4.00,-11.00,0.00,0.00
2025-01-07,DL,849,ATL,BOS,0710,0947,157.00,54.00,43.00,0.00,0.00
2025-01-07,DL,996,ATL,LAX,0735,0950,315.00,-3.00,11.00,0.00,0.00
2025-01-07,DL,444,ATL,SEA,0758,1045,347.00,36.00,17.00,0.00,0.00
2025-01-07,DL,346,ATL,DEN,0820,0946,206.00,3.00,9.00,0.00,0.00
2025-01-07,DL,1147,ATL,ORD,0848,0955,127.00,34.00,36.00,0.00,0.00
2025-01-07,DL,898,ATL,LAX,0855,1055,300.00,14.00,-12.00,0.00,0.00
2025-01-07,DL,995,ATL,DEN,0945,1112,207.00,9.00,20.00,0.00,0.00
2025-01-07,DL,774,ATL,SEA,0945,1231,346.00,80.00,46.00,0.00,0.00
2025-01-07,DL,855,ATL,BOS,1000,1237,157.00,0.00,-4.00,0.00,0.00
2025-01-07,DL,501,ATL,LAX,1039,1250,311.00,56.00,32.00,0.00,0.00
2025-01-07,DL,862,ATL,BOS,1105,1339,154.00,-1.00,-21.00,0.00,0.00
2025-01-07,DL,396,ATL,DEN,1121,1248,207.00,15.00,8.00,0.00,0.00
2025-01-07,DL,629,ATL,SEA,1138,1418,340.00,19.00,-13.00,0.00,0.00
2025-01-07,DL,350,ATL,BOS,1215,1445,150.00,20.00,12.00,0.00,0.00
2025-01-07,DL,895,ATL,LAX,1240,1444,304.00,45.00,44.00,0.00,0.00
2025-01-07,DL,1477,ATL,ORD,1242,1345,123.00,60.00,54.00,0.00,0.00
2025-01-07,DL,530,ATL,DEN,1305,1425,200.00,-2.00,8.00,0.00,0.00
2025-01-07,DL,753,ATL,LAX,1410,1619,309.00,-1.00,-6.00,0.00,0.00
2025-01-07,DL,519,ATL,DEN,1428,1549,201.00,-4.00,-1.00,0.00,0.00
2025-01-07,DL,726,ATL,BOS,1435,1708,153.00,3.00,-8.00,0.00,0.00
2025-01-07,DL,976,ATL,ORD,1445,1545,120.00,-4.00,-5.00,0.00,0.00
2025-01-07,DL,1219,ATL,LAX,1515,1722,307.00,4.00,12.00,0.00,0.00
2025-01-07,DL,481,ATL,SEA,1522,1800,338.00,23.00,0.00,0.00,0.00
2025-01-07,DL,301,ATL,LAX,1650,1857,307.00,4.00,-5.00,0.00,0.00
2025-01-07,DL,2879,ATL,ORD,1740,1849,129.00,-6.00,-1.00,0.00,0.00
2025-01-07,DL,300,ATL,BOS,1755,2031,156.00,-7.00,-18.00,0.00,0.00
2025-01-07,DL,746,ATL,DEN,1815,1943,208.00,0.00,12.00,0.00,0.00
2025-01-07,DL,500,ATL,LAX,1825,2040,315.00,14.00,10.00,0.00,0.00
2025-01-07,DL,472,ATL,SEA,1923,2207,344.00,10.00,-10.00,0.00,0.00
2025-01-07,DL,518,ATL,BOS,1955,2231,156.00,-8.00,-24.00,0.00,0.00
2025-01-07,DL,331,ATL,LAX,2059,2310,311.00,9.00,2.00,0.00,0.00
2025-01-07,DL,865,ATL,BOS,2225,0058,153.00,26.00,18.00,0.00,0.00
2025-01-07,DL,1199,ATL,ORD,2259,2359,120.00,80.00,63.00,0.00,0.00
2025-01-07,DL,695,BOS,ATL,0540,0848,188.00,0.00,-6.00,0.00,0.00
2025-01-07,DL,923,BOS,ATL,0655,1000,185.00,4.00,5.00,0.00,0.00
2025-01-07,DL,456,BOS,ATL,0805,1112,187.00,-9.00,-35.00,0.00,0.00
2025-01-07,DL,973,BOS,ATL,0945,1249,184.00,-2.00,-23.00,0.00,0.00
2025-01-07,DL,376,BOS,ATL,1145,1446,181.00,17.00,3.00,0.00,0.00
2025-01-07,DL,322,BOS,ATL,1347,1645,178.00,1.00,-18.00,0.00,0.00
2025-01-07,DL,399,BOS,ATL,1550,1852,182.00,9.00,-8.00,0.00,0.00
2025-01-07,DL,385,BOS,ATL,1835,2148,193.00,-3.00,-9.00,0.00,0.00
2025-01-07,DL,341,DEN,ATL,0600,1053,173.00,8.00,36.00,0.00,0.00
2025-01-07,DL,431,DEN,ATL,0710,1200,170.00,22.00,35.00,0.00,0.00
2025-01-07,DL,346,DEN,ATL,1051,1542,171.00,20.00,26.00,0.00,0.00
2025-01-07,DL,995,DEN,ATL,1217,1705,168.00,17.00,26.00,0.00,0.00
2025-01-07,DL,396,DEN,ATL,1353,1845,172.00,11.00,-2.00,0.00,0.00
2025-01-07,DL,530,DEN,ATL,1530,2029,179.00,26.00,7.00,0.00,0.00
2025-01-07,DL,390,LAX,ATL,0615,1324,249.00,8.00,-13.00,0.00,0.00
2025-01-07,DL,327,LAX,ATL,0715,1425,250.00,49.00,40.00,0.00,0.00
2025-01-07,DL,515,LAX,ATL,0825,1535,250.00,-4.00,-14.00,0.00,0.00
2025-01-07,DL,528,LAX,ATL,1056,1813,257.00,-3.00,-19.00,0.00,0.00
2025-01-07,DL,395,LAX,ATL,1225,1930,245.00,-3.00,6.00,0.00,0.00
2025-01-07,DL,715,LAX,ATL,1415,2132,257.00,-2.00,-25.00,0.00,0.00
2025-01-07,DL,471,LAX,ATL,1730,0039,249.00,-13.00,-16.00,0.00,0.00
2025-01-07,DL,446,LAX,ATL,2155,0504,249.00,0.00,-17.00,0.00,0.00
2025-01-07,DL,899,LAX,ATL,2255,0558,243.00,0.00,-3.00,0.00,0.00
2025-01-07,DL,1264,ORD,ATL,0545,0853,128.00,-5.00,14.00,0.00,0.00
2025-01-07,DL,1247,ORD,ATL,0705,1013,128.00,27.00,33.00,0.00,0.00
2025-01-07,DL,1147,ORD,ATL,1105,1403,118.00,31.00,14.00,0.00,0.00
2025-01-07,DL,976,ORD,ATL,1755,2104,129.00,2.00,-28.00,0.00,0.00
2025-01-07,DL,569,SEA,ATL,0615,1358,283.00,37.00,42.00,0.00,0.00
2025-01-07,DL,562,SEA,ATL,0845,1631,286.00,-5.00,14.00,0.00,0.00
2025-01-07,DL,542,SEA,ATL,1200,1958,298.00,7.00,-12.00,0.00,0.00
2025-01-07,DL,567,SEA,ATL,1605,2350,285.00,-3.00,-24.00,0.00,0.00
2025-01-07,DL,652,SEA,ATL,2305,0647,282.00,-1.00,-2.00,0.00,0.00
2025-01-08,DL,849,ATL,BOS,0710,0947,157.00,-2.00,-21.00,0.00,0.00
2025-01-08,DL,996,ATL,LAX,0735,0950,315.00,168.00,158.00,0.00,0.00
2025-01-08,DL,444,ATL,SEA,0758,1045,347.00,1.00,-8.00,0.00,0.00
2025-01-08,DL,346,ATL,DEN,0820,0946,206.00,103.00,104.00,0.00,0.00
2025-01-08,DL,1147,ATL,ORD,0848,0955,127.00,5.00,32.00,0.00,0.00
2025-01-08,DL,898,ATL,LAX,0855,1055,300.00,0.00,-22.00,0.00,0.00
2025-01-08,DL,995,ATL,DEN,0945,1112,207.00,5.00,5.00,0.00,0.00
2025-01-08,DL,774,ATL,SEA,0945,1231,346.00,8.00,-5.00,0.00,0.00
2025-01-08,DL,855,ATL,BOS,1000,1237,157.00,-2.00,-8.00,0.00,0.00
2025-01-08,DL,501,ATL,LAX,1039,1250,311.00,26.00,0.00,0.00,0.00
2025-01-08,DL,862,ATL,BOS,1105,1339,154.00,-5.00,-17.00,0.00,0.00
2025-01-08,DL,396,ATL,DEN,1121,1248,207.00,8.00,5.00,0.00,0.00
2025-01-08,DL,629,ATL,SEA,1138,1418,340.00,-1.00,-12.00,0.00,0.00
2025-01-08,DL,350,ATL,BOS,1215,1445,150.00,-6.00,-16.00,0.00,0.00
2025-01-08,DL,895,ATL,LAX,1240,1444,304.00,-5.00,-12.00,0.00,0.00
2025-01-08,DL,1477,ATL,ORD,1242,1344,122.00,-1.00,-7.00,0.00,0.00
2025-01-08,DL,530,ATL,DEN,1305,1425,200.00,-3.00,-12.00,0.00,0.00
2025-01-08,DL,753,ATL,LAX,1410,1619,309.00,-3.00,-13.00,0.00,0.00
2025-01-08,DL,519,ATL,DEN,1428,1549,201.00,10.00,3.00,0.00,0.00
2025-01-08,DL,726,ATL,BOS,1435,1708,153.00,-7.00,-18.00,0.00,0.00
2025-01-08,DL,976,ATL,ORD,1445,1545,120.00,-3.00,-11.00,0.00,0.00
2025-01-08,DL,1219,ATL,LAX,1515,1722,307.00,-2.00,-26.00,0.00,0.00
2025-01-08,DL,481,ATL,SEA,1522,1800,338.00,0.00,3.00,0.00,0.00
2025-01-08,DL,301,ATL,LAX,1650,1857,307.00,18.00,5.00,0.00,0.00
2025-01-08,DL,2879,ATL,ORD,1740,1849,129.00,-5.00,0.00,0.00,0.00
2025-01-08,DL,300,ATL,BOS,1755,2031,156.00,0.00,-17.00,0.00,0.00
2025-01-08,DL,746,ATL,DEN,1815,1943,208.00,0.00,-13.00,0.00,0.00
2025-01-08,DL,500,ATL,LAX,1825,2040,315.00,107.00,74.00,0.00,0.00
2025-01-08,DL,472,ATL,SEA,1923,2207,344.00,-3.00,-19.00,0.00,0.00
2025-01-08,DL,518,ATL,BOS,1955,2231,156.00,-6.00,-22.00,0.00,0.00
2025-01-08,DL,331,ATL,LAX,2105,2315,310.00,-4.00,-17.00,0.00,0.00
2025-01-08,DL,865,ATL,BOS,2225,0058,153.00,2.00,-6.00,0.00,0.00
2025-01-08,DL,1199,ATL,ORD,2259,2359,120.00,-4.00,-1.00,0.00,0.00
2025-01-08,DL,695,BOS,ATL,0540,0848,188.00,-2.00,-17.00,0.00,0.00
2025-01-08,DL,923,BOS,ATL,0655,1000,185.00,-6.00,-25.00,0.00,0.00
2025-01-08,DL,456,BOS,ATL,0805,1112,187.00,0.00,-26.00,0.00,0.00
2025-01-08,DL,973,BOS,ATL,0945,1249,184.00,-5.00,-15.00,0.00,0.00
2025-01-08,DL,376,BOS,ATL,1145,1446,181.00,-3.00,-26.00,0.00,0.00
2025-01-08,DL,322,BOS,ATL,1347,1645,178.00,0.00,-12.00,0.00,0.00
2025-01-08,DL,399,BOS,ATL,1550,1852,182.00,-3.00,-21.00,0.00,0.00
2025-01-08,DL,385,BOS,ATL,1835,2148,193.00,-3.00,-9.00,0.00,0.00
2025-01-08,DL,341,DEN,ATL,0600,1053,173.00,-4.00,0.00,0.00,0.00
2025-01-08,DL,431,DEN,ATL,0710,1200,170.00,-6.00,-6.00,0.00,0.00
2025-01-08,DL,346,DEN,ATL,1051,1542,171.00,108.00,87.00,0.00,0.00
2025-01-08,DL,995,DEN,ATL,1217,1705,168.00,10.00,-5.00,0.00,0.00
2025-01-08,DL,396,DEN,ATL,1353,1845,172.00,4.00,-7.00,0.00,0.00
2025-01-08,DL,530,DEN,ATL,1530,2029,179.00,1.00,-8.00,0.00,0.00
